Time GPS,Mission time,TC74-0,TC74-1,TC74-2,TC74-3,TC74-4
Thu 1970-01-01 01:00:00 CET,30.020758,28.500000,27.500000,27.500000,27.500000,25.500000
Thu 1970-01-01 01:00:00 CET,31.020756,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,32.020851,28.500000,27.500000,27.500000,28.500000,25.500000
Thu 1970-01-01 01:00:00 CET,33.020761,28.500000,27.500000,27.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,34.020902,28.500000,27.500000,28.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,35.020818,28.500000,27.500000,27.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,36.020841,28.500000,27.500000,28.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,37.019652,29.500000,27.500000,27.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,38.015249,28.500000,27.500000,28.500000,27.500000,25.500000
Thu 1970-01-01 01:00:00 CET,39.020170,28.500000,27.500000,28.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,40.021293,28.500000,27.500000,28.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,41.020804,28.500000,27.500000,28.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,42.020740,28.500000,27.500000,27.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,43.020823,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,44.020933,29.500000,27.500000,28.500000,27.500000,25.500000
Thu 1970-01-01 01:00:00 CET,45.021183,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,46.022079,28.500000,27.500000,28.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,47.020773,29.500000,27.500000,28.500000,28.500000,25.500000
Thu 1970-01-01 01:00:00 CET,48.021041,29.500000,27.500000,28.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,49.021498,28.500000,27.500000,27.500000,28.500000,25.500000
Thu 1970-01-01 01:00:00 CET,50.019748,28.500000,27.500000,27.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,51.015172,29.500000,27.500000,28.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,52.018571,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,53.023252,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,54.020498,28.500000,27.500000,28.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,55.021865,29.500000,27.500000,27.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,56.020900,28.500000,27.500000,27.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,57.020793,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,58.020849,29.500000,27.500000,27.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,59.020913,28.500000,27.500000,27.500000,28.500000,25.500000
Thu 1970-01-01 01:00:00 CET,60.020381,28.500000,27.500000,28.500000,27.500000,25.500000
Thu 1970-01-01 01:00:00 CET,61.020523,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,62.020933,28.500000,27.500000,28.500000,28.500000,25.500000
Time GPS,Mission time,TC74-0,TC74-1,TC74-2,TC74-3,TC74-4
Thu 1970-01-01 01:00:00 CET,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Thu 1970-01-01 01:00:00 CET,0.023740,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,1.023481,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,2.022406,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,3.019723,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,4.020826,29.500000,27.500000,28.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,5.021105,28.500000,27.500000,27.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,6.021844,29.500000,27.500000,28.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,7.022179,28.500000,27.500000,28.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,8.022376,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,9.022183,28.500000,27.500000,27.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,10.024470,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,11.022247,28.500000,27.500000,27.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,12.023034,28.500000,27.500000,27.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,13.022184,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,14.022086,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,15.022983,28.500000,27.500000,27.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,16.021115,28.500000,27.500000,27.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,17.021370,29.500000,27.500000,28.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,18.021316,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,19.023574,29.500000,27.500000,27.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,20.022860,28.500000,27.500000,28.500000,28.500000,25.500000
Thu 1970-01-01 01:00:00 CET,21.022259,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,22.022406,28.500000,27.500000,27.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,23.022407,29.500000,27.500000,27.500000,28.500000,25.500000
Thu 1970-01-01 01:00:00 CET,24.022498,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,25.021988,29.500000,27.500000,28.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,26.021589,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,27.022538,28.500000,27.500000,28.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,28.023623,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,29.021292,28.500000,27.500000,27.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,30.018925,28.500000,27.500000,28.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,31.019528,29.500000,27.500000,28.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,32.022390,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,33.023394,28.500000,27.500000,27.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,34.022770,29.500000,27.500000,28.500000,28.500000,25.500000
Thu 1970-01-01 01:00:00 CET,35.022082,28.500000,27.500000,27.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,36.022409,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,37.023319,29.500000,27.500000,28.500000,28.500000,25.500000
Thu 1970-01-01 01:00:00 CET,38.022403,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,39.021828,28.500000,27.500000,27.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,40.022732,29.500000,27.500000,28.500000,28.500000,25.500000
Thu 1970-01-01 01:00:00 CET,41.022281,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,42.019283,29.500000,27.500000,28.500000,28.500000,25.500000
Thu 1970-01-01 01:00:00 CET,43.020809,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,44.022356,28.500000,27.500000,28.500000,27.500000,26.500000
Time GPS,Mission time,TC74-0,TC74-1,TC74-2,TC74-3,TC74-4
Thu 1970-01-01 01:00:00 CET,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Thu 1970-01-01 01:00:00 CET,0.025322,28.500000,27.500000,28.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,1.024384,28.500000,27.500000,28.500000,28.500000,25.500000
Thu 1970-01-01 01:00:00 CET,2.024216,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,3.024090,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,4.024304,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,5.024163,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,6.021434,28.500000,27.500000,28.500000,28.500000,25.500000
Thu 1970-01-01 01:00:00 CET,7.021541,29.500000,27.500000,27.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,8.024253,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,9.024030,29.500000,27.500000,28.500000,27.500000,25.500000
Thu 1970-01-01 01:00:00 CET,10.025525,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,11.024087,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,12.024222,28.500000,27.500000,28.500000,27.500000,25.500000
Thu 1970-01-01 01:00:00 CET,13.024331,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,14.024413,28.500000,27.500000,28.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,15.024107,29.500000,27.500000,28.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,16.027063,29.500000,27.500000,28.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,17.024068,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,18.023202,28.500000,27.500000,27.500000,28.500000,25.500000
Thu 1970-01-01 01:00:00 CET,19.024201,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,20.023201,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,21.023920,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,22.024144,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,23.024028,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,24.024072,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,25.024089,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,26.024004,28.500000,27.500000,28.500000,28.500000,25.500000
Thu 1970-01-01 01:00:00 CET,27.023991,28.500000,27.500000,28.500000,28.500000,25.500000
Thu 1970-01-01 01:00:00 CET,28.025116,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,29.023949,28.500000,27.500000,28.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,30.024138,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,31.018530,28.500000,27.500000,28.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,32.021569,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,33.022153,29.500000,27.500000,28.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,34.024273,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,35.024604,28.500000,27.500000,28.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,36.024688,29.500000,27.500000,28.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,37.025706,28.500000,27.500000,28.500000,27.500000,25.500000
Thu 1970-01-01 01:00:00 CET,38.024611,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,39.024531,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,40.024369,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,41.024349,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,42.024462,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,43.024224,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,44.023221,28.500000,27.500000,28.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,45.023341,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,46.019311,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,47.024142,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,48.024142,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,49.024587,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,50.024070,29.500000,27.500000,28.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,51.024205,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,52.024223,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,53.024209,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,54.024241,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,55.025313,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,56.024012,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,57.023074,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,58.018963,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,59.024526,28.500000,27.500000,28.500000,28.500000,25.500000
Thu 1970-01-01 01:00:00 CET,60.024521,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,61.024674,28.500000,27.500000,28.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,62.025395,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,63.024628,28.500000,27.500000,28.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,64.025624,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,65.024632,29.500000,27.500000,27.500000,28.500000,25.500000
Thu 1970-01-01 01:00:00 CET,66.024588,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,67.024431,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,68.024400,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,69.024004,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,70.021517,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,71.023259,28.500000,27.500000,28.500000,27.500000,25.500000
Thu 1970-01-01 01:00:00 CET,72.024095,28.500000,27.500000,27.500000,28.500000,25.500000
Thu 1970-01-01 01:00:00 CET,73.025231,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,74.023980,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,75.024030,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,76.024001,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,77.024013,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,78.024058,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,79.024761,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,80.025073,29.500000,27.500000,28.500000,27.500000,25.500000
Thu 1970-01-01 01:00:00 CET,81.024761,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,82.024284,29.500000,27.500000,28.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,83.023012,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,84.023304,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,85.024104,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,86.024061,29.500000,27.500000,28.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,87.024548,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,88.024893,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,89.024615,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,90.024728,28.500000,27.500000,27.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,91.025993,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,92.024504,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,93.024590,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,94.024707,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,95.021664,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,96.022042,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,97.021590,29.500000,27.500000,28.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,98.024821,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,99.024807,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,100.026051,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,101.024963,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,102.024609,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,103.024313,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,104.024279,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,105.024629,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,106.024497,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,107.024734,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,108.021758,29.500000,27.500000,28.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,109.024581,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,110.022999,29.500000,27.500000,28.500000,28.500000,25.500000
Thu 1970-01-01 01:00:00 CET,111.024615,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,112.024547,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,113.024391,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,114.024037,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,115.024281,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,116.024095,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,117.024187,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,118.025945,29.500000,27.500000,28.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,119.024157,29.500000,27.500000,28.500000,28.500000,25.500000
Thu 1970-01-01 01:00:00 CET,120.024839,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,121.023427,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,122.023242,29.500000,27.500000,27.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,123.024316,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,124.024143,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,125.024347,29.500000,27.500000,28.500000,28.500000,25.500000
Thu 1970-01-01 01:00:00 CET,126.024171,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,127.025266,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,128.024051,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,129.024111,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,130.024157,29.500000,27.500000,27.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,131.024265,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,132.024085,28.500000,27.500000,28.500000,28.500000,25.500000
Thu 1970-01-01 01:00:00 CET,133.024067,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,134.022955,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,135.022482,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,136.025110,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,137.024072,29.500000,27.500000,27.500000,28.500000,25.500000
Thu 1970-01-01 01:00:00 CET,138.024302,28.500000,27.500000,28.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,139.023954,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,140.024306,28.500000,27.500000,28.500000,27.500000,25.500000
Thu 1970-01-01 01:00:00 CET,141.024069,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,142.023940,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,143.024340,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,144.024350,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,145.025221,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,146.023965,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,147.024021,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,148.023248,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,149.024075,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,150.024036,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,151.024069,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,152.024187,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,153.024291,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,154.025377,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,155.024084,28.500000,27.500000,28.500000,27.500000,26.500000
Thu 1970-01-01 01:00:00 CET,156.024037,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,157.023929,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,158.023855,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,159.023079,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,160.023184,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,161.023119,28.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,162.024058,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,163.025373,29.500000,27.500000,28.500000,28.500000,26.500000
Thu 1970-01-01 01:00:00 CET,164.024370,28.500000,27.500000,28.500000,27.500000,26.500000
